Company,TypeName,Inches,ScreenResolution,Cpu,Gpu,OpSys,TouchScreen,Ips,X_res,Y_res,ppi,Dedicated_Gpu,Ram_GB,Weight_kg,SSD,HHD,Storage_Type,Total_Storage_GB,Storage_Category,Price
Acer,Acer Swift 3,14,Full HD (1080p),AMD Ryzen 5 5500U,"AMD Radeon RX Vega 7 (R4000/5000, 15W)",Windows,1,1,1920,1080,157.35,1,16,1.2,512,0,SSD Only,512,Standard (512GB-1TB),1611.2
MSI,MSI GS66 Stealth,15.6,4K Ultra HD (2160p),Intel Core i9-11900H,"NVIDIA GeForce RTX 3080 (Laptop, 95W)",Windows,1,1,3840,2160,282.42,1,32,2.1,2000,0,SSD Only,2000,High (1-2TB),2276.8
HP,HP OmniBook 5,16,1920 x 1200,AMD Ryzen 7 8840U,AMD Radeon 780M,Windows,1,1,1920,1200,141.51,1,16,1.8,1000,0,SSD Only,1000,Standard (512GB-1TB),1668.8
HP,HP ZBook 8 G1a,14,2560 x 1600,AMD Ryzen AI 7 PRO 350,AMD Radeon 860M,Windows,1,1,2560,1600,215.63,1,64,1.43,2000,0,SSD Only,2000,High (1-2TB),2868.8
Lenovo,Lenovo ThinkPad T16 Gen 4,16,1920 x 1200,AMD Ryzen AI 5 PRO 340,AMD Radeon 840M,Windows,1,1,1920,1200,141.51,1,32,1.76,1000,0,SSD Only,1000,Standard (512GB-1TB),1988.8
HP,HP ZBook X G1i,16,1920 x 1200,Intel Core Ultra 7 255H,NVIDIA RTX PRO 500 Blackwell,Windows,1,1,1920,1200,141.51,1,32,2.04,1000,0,SSD Only,1000,Standard (512GB-1TB),1988.8
ASUS,ASUS Vivobook 16,16,1920 x 1200,AMD Ryzen 7 7730U,"AMD Radeon RX Vega 8 (R4000/5000, 15W)",Windows,1,1,1920,1200,141.51,1,12,1.88,2000,0,SSD Only,2000,High (1-2TB),1788.8
Microsoft,Microsoft Surface Pro 11,13,2880 x 1920,Qualcomm Snapdragon X Elite X1E-80-100,Qualcomm Snapdragon X Elite Adreno GPU,Windows,0,0,2880,1920,266.26,1,16,0.9,1000,0,SSD Only,1000,Standard (512GB-1TB),1578.8
HP,HP EliteBook 8 G1i,14,1920 x 1200,Intel Core Ultra 7 258V,Intel Arc Graphics 140V,Windows,1,1,1920,1200,161.73,1,32,1.38,1000,0,SSD Only,1000,Standard (512GB-1TB),2028.8
ASUS,ASUS TUF Gaming F16 FX608,16,1920 x 1200,Intel Core i7-14650HX,NVIDIA GeForce RTX 5050 (Laptop),Windows,1,1,1920,1200,141.51,1,16,2.2,1500,0,SSD Only,1500,High (1-2TB),1768.8
Lenovo,Lenovo Yoga 7i,14,Full HD (1080p),Intel Core i5-1135G7,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,157.35,0,8,1.43,256,0,SSD Only,256,Basic (256-512GB),1200
Lenovo,Lenovo ThinkPad E14 Gen 6,14,1920 x 1200,AMD Ryzen 7 7735U,AMD Radeon 680M,Windows,1,1,1920,1200,161.73,1,16,1.42,2000,0,SSD Only,2000,High (1-2TB),1908.8
Dell,Dell 16,16,1920 x 1200,Intel Core 5 120U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1200,141.51,0,8,1.88,256,0,SSD Only,256,Basic (256-512GB),1160
HP,HP 250 G10 / 255 G10,15.6,Full HD (1080p),AMD Ryzen 7 7730U,"AMD Radeon RX Vega 8 (R4000/5000, 15W)",Windows,1,1,1920,1080,141.21,1,16,1.52,512,0,SSD Only,512,Standard (512GB-1TB),1559.2
Lenovo,Lenovo IdeaPad 1,15.6,Full HD (1080p),Intel Core i5-1335U,Intel Iris Xe Graphics G7 (80EU),Windows,0,0,1920,1080,141.21,0,40,1.58,2000,0,SSD Only,2000,High (1-2TB),2136.8
Acer,Acer Nitro V 17 AI,17.3,Full HD (1080p),AMD Ryzen 7 260,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,1920,1080,127.34,1,32,2.71,1000,0,SSD Only,1000,Standard (512GB-1TB),2027.8
Dell,Dell Inspiron 15 3535,15.6,Full HD (1080p),AMD Ryzen 7 7730U,"AMD Radeon RX Vega 8 (R4000/5000, 15W)",Windows,1,1,1920,1080,141.21,1,48,1.66,4000,0,SSD Only,4000,Very High (> 2TB),1409
Dell,Dell Pro 16,16,1920 x 1200,Intel Core Ultra 7 265U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,141.51,0,16,1.92,512,0,SSD Only,512,Standard (512GB-1TB),1371.2
Acer,Acer TravelMate P4,14,1920 x 1200,Intel Core 7 150U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,161.73,0,32,1.39,1000,0,SSD Only,1000,Standard (512GB-1TB),1828.8
LG,LG gram 17,17,2560 x 1600,Intel Core Ultra 7 258V,Intel Arc Graphics 140V,Windows,1,1,2560,1600,177.58,1,32,1.42,3000,0,SSD Only,3000,Very High (> 2TB),2518.8
ASUS,ASUS Vivobook 14,14,Full HD (1080p),Intel Core 5 120U,Intel Iris Xe Graphics G7 (80EU),Windows,0,0,1920,1080,157.35,0,24,1.4,1000,0,SSD Only,1000,Standard (512GB-1TB),1668.8
Acer,Acer Chromebook 315,15.6,Full HD (1080p),Intel Celeron N4500,Intel UHD Graphics (Jasper Lake 16 EU),Chrome OS,1,1,1920,1080,141.21,0,4,1.6,0,64,HDD Only,64,Minimal (< 256GB),1068
Lenovo,Lenovo V15 Gen 2,15.6,Full HD (1080p),Intel Celeron N5100,Intel UHD Graphics (Jasper Lake 24 EU),Windows,0,0,1920,1080,141.21,0,4,1.7,0,128,HDD Only,128,Minimal (< 256GB),1068
HP,HP 17,17.3,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,127.34,0,64,2.05,4000,0,SSD Only,4000,Very High (> 2TB),3067.8
Lenovo,Lenovo ThinkPad E16 Gen 2,16,1920 x 1200,AMD Ryzen 7 7735U,AMD Radeon 680M,Windows,1,1,1920,1200,141.51,1,16,1.78,1000,0,SSD Only,1000,Standard (512GB-1TB),1668.8
Dell,Dell Inspiron 15 3520,15.6,Full HD (1080p),Intel Core i7-1255U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,32,1.73,2000,0,SSD Only,2000,High (1-2TB),1976.8
Lenovo,Lenovo ThinkPad P16 Gen 3,16,3840 x 2400,Intel Core Ultra 9 275HX,NVIDIA RTX PRO 4000 Blackwell,Windows,1,1,3840,2400,283.02,1,64,2.54,1000,0,SSD Only,1000,Standard (512GB-1TB),2728.8
Lenovo,Lenovo ThinkPad E14 Gen 6,14,1920 x 1200,AMD Ryzen 7 7735HS,AMD Radeon 680M,Windows,1,1,1920,1200,161.73,1,32,1.42,2000,0,SSD Only,2000,High (1-2TB),2228.8
HP,HP 250 G9 / 255 G9,15.6,Full HD (1080p),Intel Core i3-1215U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1920,1080,141.21,0,32,1.74,1000,0,SSD Only,1000,Standard (512GB-1TB),1776.8
HP,HP mt22,14,Full HD (1080p),Intel Celeron 5205U,Intel UHD Graphics,Windows,1,1,1920,1080,157.35,0,8,1.6,0,128,HDD Only,128,Minimal (< 256GB),1200
HP,HP 17,17.3,"HD (720p, 768p, 900p)",Intel Core i3-N305,Intel UHD Graphics Xe 750 (32EU),Windows,0,0,1280,720,84.89,0,16,2.05,1000,0,SSD Only,1000,Standard (512GB-1TB),1507.8
Apple,Apple MacBook Air 13,13.6,2560 x 1664,Apple M4 (10-core CPU),Apple M4 (8-core GPU),macOS,1,1,2560,1664,224.51,1,16,1.24,256,0,SSD Only,256,Basic (256-512GB),1448
Apple,Apple MacBook Air 15,15.3,2880 x 1864,Apple M3 (8-core CPU),Apple M3 GPU (10-core),macOS,1,1,2880,1864,224.22,1,8,1.51,512,0,SSD Only,512,Standard (512GB-1TB),1390.2
Lenovo,Lenovo IdeaPad S340,15.6,Full HD (1080p),Intel Core i7-1065G7,Intel Iris Plus Graphics G7,Windows,0,0,1920,1080,141.21,0,8,1.8,256,0,SSD Only,256,Basic (256-512GB),1148
Lenovo,Lenovo IdeaPad 5 2-in-1,16,1920 x 1200,Intel Core 7 150U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,141.51,0,16,1.9,2000,0,SSD Only,2000,High (1-2TB),1668.8
HP,HP ENVY x360 15,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,16,1.77,2000,0,SSD Only,2000,High (1-2TB),1656.8
HP,HP ENVY x360 14,14,Full HD (1080p),Intel Core 7 150U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,157.35,0,16,1.51,2000,0,SSD Only,2000,High (1-2TB),1708.8
Lenovo,Lenovo Yoga Slim 7,14.5,2944 x 1840,Qualcomm Snapdragon X Elite X1E-78-100,Qualcomm Snapdragon X Elite Adreno GPU,Windows,0,0,2944,1840,239.43,1,32,1.28,2000,0,SSD Only,2000,High (1-2TB),2143.8
HP,HP 250 G9 / 255 G9,15.6,Full HD (1080p),Intel Core i5-1335U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,32,1.74,1000,0,SSD Only,1000,Standard (512GB-1TB),1776.8
HP,HP 17,17.3,"HD (720p, 768p, 900p)",AMD Ryzen 5 7530U,"AMD Radeon RX Vega 7 (R4000/5000, 15W)",Windows,0,0,1280,720,84.89,1,32,2.07,2000,0,SSD Only,2000,High (1-2TB),2227.8
HP,HP OmniBook 5 Flip,14,1920 x 1200,Intel Core 3 100U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,1,1,1920,1200,161.73,0,8,1.62,512,0,SSD Only,512,Standard (512GB-1TB),1251.2
Dell,Dell 16 Plus,16,2560 x 1600,Intel Core Ultra 9 288V,Intel Arc Graphics 140V,Windows,1,1,2560,1600,188.68,1,32,1.87,4000,0,SSD Only,4000,Very High (> 2TB),2688.8
HP,HP EliteBook X Flip G1i,14,1920 x 1200,Intel Core Ultra 7 268V,Intel Arc Graphics 140V,Windows,1,1,1920,1200,161.73,1,32,1.4,1000,0,SSD Only,1000,Standard (512GB-1TB),2028.8
HP,HP Victus 16,16.1,Full HD (1080p),AMD Ryzen 7 5800H,"NVIDIA GeForce RTX 3060 (Laptop, 95W)",Windows,1,1,1920,1080,136.83,1,16,2.46,512,0,SSD Only,512,Standard (512GB-1TB),1574.2
Acer,Acer Aspire 3,15.6,Full HD (1080p),Intel Core i7-1255U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,16,1.78,512,0,SSD Only,512,Standard (512GB-1TB),1359.2
HP,HP 15,15.6,Full HD (1080p),AMD Ryzen 5 3500U,AMD Radeon RX Vega 3,Windows,1,1,1920,1080,141.21,1,8,1.74,256,0,SSD Only,256,Basic (256-512GB),1348
HP,HP EliteBook 8 G1a,14,1920 x 1200,AMD Ryzen 7 PRO 250,AMD Radeon 780M,Windows,1,1,1920,1200,161.73,1,16,1.38,512,0,SSD Only,512,Standard (512GB-1TB),1611.2
HP,HP OmniBook 3,15.6,Full HD (1080p),AMD Ryzen AI 5 330,AMD Radeon 820M,Windows,1,1,1920,1080,141.21,1,16,1.7,1000,0,SSD Only,1000,Standard (512GB-1TB),1656.8
ASUS,ASUS VivoBook 15,15.6,Full HD (1080p),Intel Core i7-1065G7,Intel Iris Plus Graphics G7,Windows,1,1,1920,1080,141.21,0,8,1.8,512,0,SSD Only,512,Standard (512GB-1TB),1199.2
Dell,Dell 16 Plus,16,2560 x 1600,Intel Core Ultra 9 288V,Intel Arc Graphics 140V,Windows,1,1,2560,1600,188.68,1,32,1.87,2000,0,SSD Only,2000,High (1-2TB),2288.8
HP,HP EliteBook 8 G1i,16,1920 x 1200,Intel Core Ultra 7 255U,Intel Arc Graphics 140V,Windows,1,1,1920,1200,141.51,1,32,1.69,512,0,SSD Only,512,Standard (512GB-1TB),1891.2
HP,HP EliteBook 8 G1i,14,1920 x 1200,Intel Core Ultra 5 225U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,161.73,0,16,1.38,512,0,SSD Only,512,Standard (512GB-1TB),1411.2
HP,HP EliteBook 8 G1a,14,1920 x 1200,AMD Ryzen 7 250,AMD Radeon 780M,Windows,1,1,1920,1200,161.73,1,16,1.38,512,0,SSD Only,512,Standard (512GB-1TB),1611.2
ASUS,ASUS ROG Strix G18 G815,18,1920 x 1200,Intel Core Ultra 9 275HX,NVIDIA GeForce RTX 5070 Ti (Laptop),Windows,1,1,1920,1200,125.79,1,32,3.42,1000,0,SSD Only,1000,Standard (512GB-1TB),2048.8
ASUS,ASUS ExpertBook P1,15.6,Full HD (1080p),AMD Ryzen 7 7735HS,AMD Radeon 680M,Windows,1,1,1920,1080,141.21,1,16,1.6,512,0,SSD Only,512,Standard (512GB-1TB),1559.2
Samsung,Samsung Galaxy Chromebook Plus,15.6,Full HD (1080p),Intel Core 3 100U,"Intel UHD Graphics (Alder Lake, 64EU)",Chrome OS,1,1,1920,1080,141.21,0,8,1.17,256,0,SSD Only,256,Basic (256-512GB),1148
Samsung,Samsung Galaxy Book2 Pro 360,15.6,Full HD (1080p),Intel Core i7-1260P,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,16,1.41,1000,0,SSD Only,1000,Standard (512GB-1TB),1456.8
Lenovo,Lenovo IdeaPad 3i,15.6,Full HD (1080p),Intel Core i5-1135G7,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,8,1.65,256,0,SSD Only,256,Basic (256-512GB),1148
Lenovo,Lenovo IdeaPad 1,15.6,Full HD (1080p),Intel Core i5-1235U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,24,1.55,2000,0,SSD Only,2000,High (1-2TB),1816.8
Fujitsu,Fujitsu Celsius H5511,15.6,Full HD (1080p),Intel Core i7-1165G7,NVIDIA T500,Windows,1,1,1920,1080,141.21,1,16,1.9,512,0,SSD Only,512,Standard (512GB-1TB),1559.2
Samsung,Samsung Notebook Plus2,15.6,Full HD (1080p),Intel Celeron 6305,Intel UHD Graphics Xe G1,Windows,1,1,1920,1080,141.21,0,4,1.81,0,128,HDD Only,128,Minimal (< 256GB),1068
Lenovo,Lenovo Slim 7,14,2880 x 1800,Intel Core i7-1360P,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,2880,1800,242.59,0,16,1.31,1000,0,SSD Only,1000,Standard (512GB-1TB),1508.8
Lenovo,Lenovo IdeaPad 5 2-in-1,16,1920 x 1200,Intel Core 7 150U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,141.51,0,16,1.9,1000,0,SSD Only,1000,Standard (512GB-1TB),1468.8
Lenovo,Lenovo LOQ 15,15.6,Full HD (1080p),Intel Core i5-13450HX,NVIDIA GeForce RTX 5060 (Laptop),Windows,1,1,1920,1080,141.21,1,16,2.4,512,0,SSD Only,512,Standard (512GB-1TB),1559.2
Lenovo,Lenovo Legion 5i,15,2560 x 1600,Intel Core i7-14700HX,NVIDIA GeForce RTX 5060 (Laptop),Windows,0,0,2560,1600,201.26,1,64,1.9,1000,0,SSD Only,1000,Standard (512GB-1TB),2698.8
Lenovo,Lenovo Legion 5,15,2560 x 1600,AMD Ryzen AI 7 350,NVIDIA GeForce RTX 5070 (Laptop),Windows,0,0,2560,1600,201.26,1,32,1.9,1000,0,SSD Only,1000,Standard (512GB-1TB),2058.8
Dell,Dell Pro 14 Plus,14,1920 x 1200,Intel Core Ultra 7 268V,Intel Arc Graphics 140V,Windows,1,1,1920,1200,161.73,1,16,1.4,512,0,SSD Only,512,Standard (512GB-1TB),1611.2
Dell,Dell Pro 14,14,1920 x 1200,Intel Core Ultra 5 225U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,161.73,0,16,1.36,512,0,SSD Only,512,Standard (512GB-1TB),1411.2
Dell,Dell Pro 14 Essential,14,1920 x 1200,AMD Ryzen 7 PRO 250,AMD Radeon 780M,Windows,1,1,1920,1200,161.73,1,16,1.54,512,0,SSD Only,512,Standard (512GB-1TB),1611.2
Dell,Dell Pro 13 Plus,13.3,1920 x 1200,Intel Core Ultra 7 266V,Intel Arc Graphics 140V,Windows,1,1,1920,1200,170.24,1,16,1.23,512,0,SSD Only,512,Standard (512GB-1TB),1590.2
Samsung,Samsung Galaxy Book5 Pro,14,2880 x 1800,Intel Core Ultra 5 226V,Intel Arc Graphics 130V,Windows,0,0,2880,1800,242.59,1,16,1.23,512,0,SSD Only,512,Standard (512GB-1TB),1611.2
Samsung,Samsung Galaxy Book5 Pro,16,2880 x 1800,Intel Core Ultra 7 258V,Intel Arc Graphics 140V,Windows,0,0,2880,1800,212.26,1,32,1.57,512,0,SSD Only,512,Standard (512GB-1TB),1991.2
Samsung,Samsung Galaxy Book2 Pro 360,15.6,Full HD (1080p),Intel Core i7-1260P,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,16,1.41,2000,0,SSD Only,2000,High (1-2TB),1656.8
MSI,MSI Pulse 17 AI,17,2560 x 1600,Intel Core Ultra 7 155H,"NVIDIA GeForce RTX 4070 (Laptop, 140W)",Windows,1,1,2560,1600,177.58,1,16,2.8,1000,0,SSD Only,1000,Standard (512GB-1TB),1798.8
HP,HP 17,17.3,Full HD (1080p),Intel Core 5 120U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,127.34,0,16,2.31,512,0,SSD Only,512,Standard (512GB-1TB),1410.2
HP,HP Pavilion 15,15.6,Full HD (1080p),AMD Ryzen 7 7730U,"AMD Radeon RX Vega 8 (R4000/5000, 15W)",Windows,1,1,1920,1080,141.21,1,48,1.75,1000,0,SSD Only,1000,Standard (512GB-1TB),2296.8
HP,HP OmniBook Ultra Flip,14,2880 x 1800,Intel Core Ultra 7 155H,Intel Arc Graphics 140V,Windows,1,0,2880,1800,242.59,1,16,1.34,1000,0,SSD Only,1000,Standard (512GB-1TB),1708.8
HP,HP OMEN Transcend 14,14,2880 x 1800,Intel Core Ultra 7 155H,"NVIDIA GeForce RTX 4060 (Laptop, 65W)",Windows,0,0,2880,1800,242.59,1,16,1.75,1000,0,SSD Only,1000,Standard (512GB-1TB),1708.8
HP,HP OMEN 16,16,1920 x 1200,Intel Core Ultra 7 255H,NVIDIA GeForce RTX 5060 (Laptop),Windows,1,1,1920,1200,141.51,1,24,2.43,1000,0,SSD Only,1000,Standard (512GB-1TB),1828.8
Dell,Dell Pro Max 16,16,1920 x 1200,Intel Core Ultra 7 265H,NVIDIA RTX PRO 1000 Blackwell,Windows,1,1,1920,1200,141.51,1,64,2.2,1000,0,SSD Only,1000,Standard (512GB-1TB),2628.8
Dell,Dell Pro 15 Essential,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,8,1.9,512,0,SSD Only,512,Standard (512GB-1TB),1199.2
Dell,Dell Pro 14 Plus,14,1920 x 1200,AMD Ryzen 5 PRO 215,AMD Radeon 740M,Windows,1,1,1920,1200,161.73,1,16,1.43,256,0,SSD Only,256,Basic (256-512GB),1560
Samsung,Samsung Galaxy Book5 Pro,14,2880 x 1800,Intel Core Ultra 5 226V,Intel Arc Graphics 130V,Windows,0,0,2880,1800,242.59,1,32,1.23,1000,0,SSD Only,1000,Standard (512GB-1TB),2028.8
Lenovo,Lenovo ThinkPad T14 Gen 5,14,1920 x 1200,Intel Core Ultra 7 155U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,161.73,0,48,1.31,2000,0,SSD Only,2000,High (1-2TB),2348.8
Lenovo,Lenovo IdeaPad 1,15.6,Full HD (1080p),Intel Core i3-1315U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1920,1080,141.21,0,24,1.58,1000,0,SSD Only,1000,Standard (512GB-1TB),1616.8
Dell,Dell Inspiron 14 7440,14,1920 x 1200,Intel Core 5 120U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1200,161.73,0,64,1.71,2000,0,SSD Only,2000,High (1-2TB),2668.8
Dell,Dell 15,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,32,1.9,2000,0,SSD Only,2000,High (1-2TB),1976.8
Samsung,Samsung Galaxy Book5 Pro 360,16,2880 x 1800,Intel Core Ultra 7 258V,Intel Arc Graphics 140V,Windows,0,0,2880,1800,212.26,1,32,1.69,1000,0,SSD Only,1000,Standard (512GB-1TB),2088.8
Microsoft,Microsoft Surface Laptop,13,1920 x 1280,Qualcomm Snapdragon X Plus X1P-42-100,Qualcomm Snapdragon X Elite Adreno GPU,Windows,1,1,1920,1280,177.5,1,16,1.22,1000,0,SSD Only,1000,Standard (512GB-1TB),1578.8
Microsoft,Microsoft Surface Laptop 7,15,2496 x 1664,Intel Core Ultra 7 268V,Intel Arc Graphics 140V,Windows,1,1,2496,1664,199.99,1,32,1.65,256,0,SSD Only,256,Basic (256-512GB),1910
Lenovo,Lenovo Slim 7i,14,1920 x 1200,Intel Core Ultra 7 155H,Intel Arc (8-Cores),Windows,0,0,1920,1200,161.73,1,16,1.43,2000,0,SSD Only,2000,High (1-2TB),1908.8
Dell,Dell Latitude 13 3340,13.3,Full HD (1080p),Intel Core i3-1215U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,1,1,1920,1080,165.63,0,8,1.35,256,0,SSD Only,256,Basic (256-512GB),1179
Dell,Dell Inspiron 15 3535,15.6,Full HD (1080p),AMD Ryzen 7 7730U,"AMD Radeon RX Vega 8 (R4000/5000, 15W)",Windows,1,1,1920,1080,141.21,1,48,1.66,2000,0,SSD Only,2000,High (1-2TB),1239
Dell,Dell Inspiron 14 7440,14,1920 x 1200,Intel Core 5 120U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1200,161.73,0,16,1.71,512,0,SSD Only,512,Standard (512GB-1TB),1411.2
ASUS,ASUS Zenbook DUO,14,1920 x 1200,Intel Core Ultra 9 285H,Intel Arc 140T,Windows,0,0,1920,1200,161.73,1,32,1.6,2000,0,SSD Only,2000,High (1-2TB),2066.99
ASUS,ASUS Vivobook S 14 OLED,14,1920 x 1200,AMD Ryzen 5 7535HS,AMD Radeon 660M,Windows,0,0,1920,1200,161.73,1,16,1.3,512,0,SSD Only,512,Standard (512GB-1TB),1611.2
HP,HP ZBook 8 G1i,14,2560 x 1600,Intel Core Ultra 7 255H,Intel Arc 140T,Windows,1,1,2560,1600,215.63,1,32,1.43,1000,0,SSD Only,1000,Standard (512GB-1TB),2028.8
HP,HP ZBook 8 G1i,14,1920 x 1200,Intel Core Ultra 5 235H,Intel Arc 140T,Windows,1,1,1920,1200,161.73,1,16,1.43,512,0,SSD Only,512,Standard (512GB-1TB),1611.2
ASUS,ASUS Vivobook 15 F1504,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,24,1.7,4000,0,SSD Only,4000,Very High (> 2TB),2216.8
HP,HP ProBook 4 G1a,14,1920 x 1200,AMD Ryzen 7 250,AMD Radeon 780M,Windows,1,1,1920,1200,161.73,1,24,1.4,512,0,SSD Only,512,Standard (512GB-1TB),1771.2
ASUS,ASUS TUF Gaming F17,17.3,Full HD (1080p),Intel Core i7-13620H,"NVIDIA GeForce RTX 4060 (Laptop, 140W)",Windows,1,1,1920,1080,127.34,1,16,2.6,1000,0,SSD Only,1000,Standard (512GB-1TB),1707.8
ASUS,ASUS P1501,15.6,"HD (720p, 768p, 900p)",Intel Core i5-8250U,Intel UHD Graphics 620,Windows,0,0,1280,720,94.14,0,8,2.3,500,0,SSD Only,500,Basic (256-512GB),1196.8
Microsoft,Microsoft Surface Pro 11,13,2880 x 1920,Intel Core Ultra 5 236V,Intel Arc Graphics 130V,Windows,1,1,2880,1920,266.26,1,16,0.9,512,0,SSD Only,512,Standard (512GB-1TB),1581.2
MSI,MSI Crosshair A18 HX,18,2560 x 1600,AMD Ryzen 9 8940HX,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,2560,1600,167.72,1,16,3.1,1000,0,SSD Only,1000,Standard (512GB-1TB),1828.8
HP,HP Zbook Power G9,15.6,Full HD (1080p),Intel Core i7-12800H,NVIDIA RTX A1000 (Laptop),Windows,1,1,1920,1080,141.21,1,16,1.89,512,0,SSD Only,512,Standard (512GB-1TB),1559.2
Apple,Apple MacBook Pro 14,14.2,3024 x 1964,Apple M4 Pro (12-core CPU),Apple M4 Pro (16-core GPU),macOS,1,1,3024,1964,253.93,1,24,1.6,512,0,SSD Only,512,Standard (512GB-1TB),1677.2
MSI,MSI PE60,15.6,Full HD (1080p),Intel Core i7-6700HQ,NVIDIA GeForce GTX 960M (2GB GDDR5),Windows,0,0,1920,1080,141.21,1,8,2.3,256,0,SSD Only,256,Basic (256-512GB),1348
Lenovo,Lenovo IdeaPad 1,15.6,Full HD (1080p),Intel Core i5-1335U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,40,1.58,2000,0,SSD Only,2000,High (1-2TB),2136.8
Lenovo,Lenovo IdeaPad 1,15.6,Full HD (1080p),Intel Core i5-1335U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,24,1.58,1000,0,SSD Only,1000,Standard (512GB-1TB),1616.8
Dell,Dell Inspiron 14 5440,14,1920 x 1200,Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1200,161.73,0,16,1.54,512,0,SSD Only,512,Standard (512GB-1TB),1411.2
HP,HP EliteBook x360 1040 G11,14,2880 x 1800,Intel Core Ultra 7 155H,Intel Arc (8-Cores),Windows,0,0,2880,1800,242.59,1,32,1.39,2000,0,SSD Only,2000,High (1-2TB),2228.8
Acer,Acer Aspire 5,15.6,Full HD (1080p),AMD Ryzen 5 5500U,"AMD Radeon RX Vega 7 (R4000/5000, 15W)",Windows,1,1,1920,1080,141.21,1,8,1.8,256,0,SSD Only,256,Basic (256-512GB),1348
Acer,Acer Aspire 5,15.6,Full HD (1080p),Intel Core i5-1235U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,32,1.77,2000,0,SSD Only,2000,High (1-2TB),1976.8
HP,HP EliteBook X G1i,14,1920 x 1200,Intel Core Ultra 5 236V,Intel Arc Graphics 130V,Windows,1,1,1920,1200,161.73,1,16,1.18,512,0,SSD Only,512,Standard (512GB-1TB),1611.2
Acer,Acer Aspire 14 AI,14,1920 x 1200,Intel Core Ultra 7 258V,Intel Arc Graphics 140V,Windows,1,1,1920,1200,161.73,1,32,1.4,1000,0,SSD Only,1000,Standard (512GB-1TB),2028.8
MSI,MSI Stealth A16 AI+,16,2560 x 1600,AMD Ryzen AI 7 350,NVIDIA GeForce RTX 5070 Ti (Laptop),Windows,0,0,2560,1600,188.68,1,32,2.1,1000,0,SSD Only,1000,Standard (512GB-1TB),2088.8
HP,HP ENVY x360 15,15.6,Full HD (1080p),Intel Core i5-1335U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,8,1.77,1000,0,SSD Only,1000,Standard (512GB-1TB),1296.8
HP,HP ENVY x360 13,13.3,Full HD (1080p),AMD Ryzen 5 2500U,AMD Radeon RX Vega 10,Windows,1,1,1920,1080,165.63,1,8,1.3,256,0,SSD Only,256,Basic (256-512GB),1379
MSI,MSI Stealth 16 Studio,16,2560 x 1600,Intel Core i7-13700H,"NVIDIA GeForce RTX 4060 (Laptop, 105W)",Windows,1,1,2560,1600,188.68,1,32,1.99,1000,0,SSD Only,1000,Standard (512GB-1TB),2088.8
